z,wave,ground,cumulWave
377.9673937892727,0.0,0.0,0.9999999
377.81724700629127,0.0,0.0,0.9999999
377.66710022330983,0.0,0.0,0.9999999
377.5169534403284,0.0,0.0,0.9999999
377.36680665734696,0.0,0.0,0.9999999
377.2166598743655,0.0,0.0,0.9999999
377.0665130913841,0.0,0.0,0.9999999
376.91636630840264,0.0,0.0,0.9999999
376.7662195254212,0.0,0.0,0.9999999
376.61607274243977,0.0,0.0,0.9999999
376.46592595945833,0.0,0.0,0.9999999
376.3157791764769,0.0,0.0,0.9999999
376.16563239349546,0.0,0.0,0.9999999
376.015485610514,0.0,0.0,0.9999999
375.8653388275326,0.0,0.0,0.9999999
375.71519204455115,0.0,0.0,0.9999999
375.5650452615697,0.0,0.0,0.9999999
375.41489847858827,0.0,0.0,0.9999999
375.26475169560683,0.0,0.0,0.9999999
375.1146049126254,0.0,0.0,0.9999999
374.9644581296439,0.0,0.0,0.9999999
374.81431134666246,0.0,0.0,0.9999999
374.664164563681,0.0,0.0,0.9999999
374.5140177806996,0.0,0.0,0.9999999
374.36387099771815,0.0,0.0,0.9999999
374.2137242147367,0.0,0.0,0.9999999
374.0635774317553,0.0,0.0,0.9999999
373.91343064877384,0.0,0.0,0.9999999
373.7632838657924,0.0,0.0,0.9999999
373.61313708281097,0.0,0.0,0.9999999
373.4629902998295,0.0,0.0,0.9999999
373.3128435168481,0.0,0.0,0.9999999
373.16269673386665,0.0,0.0,0.9999999
373.0125499508852,0.0,0.0,0.9999999
372.8624031679038,0.0,0.0,0.9999999
372.71225638492234,0.0,0.0,0.9999999
372.5621096019409,0.0,0.0,0.9999999
372.41196281895947,0.0,0.0,0.9999999
372.26181603597803,0.0,0.0,0.9999999
372.1116692529966,0.0,0.0,0.9999999
371.96152247001515,0.0,0.0,0.9999999
371.8113756870337,0.0,0.0,0.9999999
371.6612289040523,0.0,0.0,0.9999999
371.51108212107084,0.0,0.0,0.9999999
371.3609353380894,0.0,0.0,0.9999999
371.2107885551079,0.0,0.0,0.9999999
371.0606417721265,0.0,0.0,0.9999999
370.91049498914504,0.0,0.0,0.9999999
370.7603482061636,0.0,0.0,0.9999999
370.61020142318216,0.0,0.0,0.9999999
370.4600546402007,0.0,0.0,0.9999999
370.3099078572193,0.0,0.0,0.9999999
370.15976107423785,0.0,0.0,0.9999999
370.0096142912564,0.0,0.0,0.9999999
369.859467508275,0.0,0.0,0.9999999
369.70932072529354,0.0,0.0,0.9999999
369.5591739423121,0.0,0.0,0.9999999
369.40902715933066,0.0,0.0,0.9999999
369.2588803763492,0.0,0.0,0.9999999
369.1087335933678,0.0,0.0,0.9999999
368.95858681038635,0.0,0.0,0.9999999
368.8084400274049,0.0,0.0,0.9999999
368.6582932444235,0.0,0.0,0.9999999
368.50814646144204,0.0,0.0,0.9999999
368.3579996784606,0.0,0.0,0.9999999
368.20785289547916,0.0,0.0,0.9999999
368.0577061124977,0.0,0.0,0.9999999
367.9075593295163,0.0,0.0,0.9999999
367.75741254653485,0.0,0.0,0.9999999
367.6072657635534,0.0,0.0,0.9999999
367.457118980572,0.0,0.0,0.9999999
367.30697219759054,0.0,0.0,0.9999999
367.15682541460905,0.0,0.0,0.9999999
367.0066786316276,0.0,0.0,0.9999999
366.85653184864617,0.0,0.0,0.9999999
366.70638506566473,0.0,0.0,0.9999999
366.5562382826833,0.0,0.0,0.9999999
366.40609149970186,0.0,0.0,0.9999999
366.2559447167204,0.0,0.0,0.9999999
366.105797933739,0.0,0.0,0.9999999
365.95565115075755,0.0,0.0,0.9999999
365.8055043677761,0.0,0.0,0.9999999
365.6553575847947,0.0,0.0,0.9999999
365.50521080181323,0.0,0.0,0.9999999
365.3550640188318,0.0,0.0,0.9999999
365.20491723585036,0.0,0.0,0.9999999
365.0547704528689,0.0,0.0,0.9999999
364.9046236698875,0.0,0.0,0.9999999
364.75447688690605,0.0,0.0,0.9999999
364.6043301039246,0.0,0.0,0.9999999
364.4541833209432,0.0,0.0,0.9999999
364.30403653796174,0.0,0.0,0.9999999
364.1538897549803,0.0,0.0,0.9999999
364.00374297199886,0.0,0.0,0.9999999
363.8535961890174,0.0,0.0,0.9999999
363.70344940603593,0.0,0.0,0.9999999
363.5533026230545,0.0,0.0,0.9999999
363.40315584007305,0.0,0.0,0.9999999
363.2530090570916,0.0,0.0,0.9999999
363.1028622741102,0.0,0.0,0.9999999
362.95271549112874,0.0,0.0,0.9999999
362.8025687081473,0.0,0.0,0.9999999
362.65242192516587,0.0,0.0,0.9999999
362.50227514218443,0.0,0.0,0.9999999
362.352128359203,0.0,0.0,0.9999999
362.20198157622156,0.0,0.0,0.9999999
362.0518347932401,0.0,0.0,0.9999999
361.9016880102587,0.0,0.0,0.9999999
361.75154122727724,0.0,0.0,0.9999999
361.6013944442958,0.0,0.0,0.9999999
361.45124766131437,0.0,0.0,0.9999999
361.30110087833293,0.0,0.0,0.9999999
361.1509540953515,0.0,0.0,0.9999999
361.00080731237006,0.0,0.0,0.9999999
360.8506605293886,0.0,0.0,0.9999999
360.7005137464072,0.0,0.0,0.9999999
360.55036696342574,0.0,0.0,0.9999999
360.4002201804443,0.0,0.0,0.9999999
360.25007339746287,0.0,0.0,0.9999999
360.09992661448143,0.0,0.0,0.9999999
359.9497798315,0.0,0.0,0.9999999
359.79963304851856,0.0,0.0,0.9999999
359.6494862655371,0.0,0.0,0.9999999
359.4993394825556,0.0,0.0,0.9999999
359.3491926995742,0.0,0.0,0.9999999
359.19904591659275,1.9884398e-08,0.0,0.9999999
359.0488991336113,6.230028e-08,0.0,0.9999999
358.8987523506299,1.1241934e-07,0.0,0.9999999
358.74860556764844,2.0280912e-07,0.0,0.9999999
358.598458784667,4.4145074e-07,0.0,0.9999999
358.44831200168557,8.6299235e-07,0.0,0.99999976
358.2981652187041,1.8685828e-06,0.0,0.99999964
358.1480184357227,3.6211686e-06,0.0,0.99999934
357.99787165274125,6.347016e-06,0.0,0.9999988
357.8477248697598,1.0695728e-05,0.0,0.99999785
357.6975780867784,1.5129697e-05,0.0,0.9999963
357.54743130379694,2.8930735e-05,0.0,0.999994
357.3972845208155,5.131021e-05,0.0,0.9999896
357.24713773783407,7.4385796e-05,0.0,0.9999819
357.09699095485263,0.00010338492,0.0,0.99997073
356.9468441718712,0.00017203711,0.0,0.99995524
356.79669738888975,0.00021738053,0.0,0.9999294
356.6465506059083,0.00037213566,0.0,0.99989676
356.4964038229269,0.0005704615,0.0,0.999841
356.34625703994544,0.000777323,0.0,0.99975544
356.196110256964,0.0010221804,0.0,0.99963886
356.04596347398257,0.0013723301,0.0,0.9994855
355.8958166910011,0.0020231078,0.0,0.9992797
355.74566990801964,0.002569323,0.0,0.9989762
355.5955231250382,0.003423589,0.0,0.9985908
355.44537634205676,0.004452785,0.0,0.9980773
355.2952295590753,0.0053771553,0.0,0.99740934
355.1450827760939,0.0070397183,0.0,0.9966028
354.99493599311245,0.0088522965,0.0,0.9955468
354.844789210131,0.010518181,0.0,0.99421895
354.6946424271496,0.0133378,0.0,0.9926412
354.54449564416814,0.015541646,0.0,0.9906406
354.3943488611867,0.018975833,0.0,0.9883094
354.24420207820526,0.022248862,0.0,0.985463
354.0940552952238,0.02578555,0.0,0.9821257
353.9439085122424,0.030144315,0.0,0.9782579
353.79376172926095,0.034517836,0.0,0.9737362
353.6436149462795,0.03952794,0.0,0.96855855
353.4934681632981,0.044484973,0.0,0.9626294
353.34332138031664,0.049708538,0.0,0.95595664
353.1931745973352,0.055358347,0.0,0.9485004
353.04302781435376,0.06096879,0.0,0.94019663
352.8928810313723,0.06654801,0.0,0.93105125
352.7427342483909,0.072226614,0.0,0.9210691
352.59258746540945,0.077538095,0.0,0.9102351
352.442440682428,0.08317666,0.0,0.8986044
352.2922938994466,0.08841655,0.0,0.8861279
352.14214711646514,0.09299804,0.0,0.87286544
351.9920003334837,0.09754156,0.0,0.85891575
351.84185355050226,0.1017105,0.0,0.84428453
351.69170676752077,0.10592326,0.0,0.82902795
351.54155998453933,0.10905632,0.0,0.8131395
351.3914132015579,0.1121314,0.0,0.796781
351.24126641857646,0.11506203,0.0,0.7799613
351.091119635595,0.11708832,0.0,0.7627019
350.9409728526136,0.11872919,0.0,0.7451387
350.79082606963215,0.120338604,0.0,0.7273293
350.6406792866507,0.12155192,0.0,0.7092786
350.4905325036693,0.12195041,0.0,0.69104576
350.34038572068783,0.12207002,0.0,0.67275316
350.1902389377064,0.122428015,0.0,0.65444267
350.04009215472496,0.12181119,0.0,0.6360785
349.8899453717435,0.12130774,0.0,0.6178068
349.7397985887621,0.12047037,0.0,0.5996106
349.58965180578065,0.119437255,0.0,0.58154005
349.4395050227992,0.117872156,0.0,0.5636245
349.2893582398178,0.11661678,0.0,0.5459436
349.13921145683634,0.11432194,0.0,0.52845114
348.9890646738549,0.11249236,0.0,0.5113028
348.83891789087346,0.11012997,0.0,0.494429
348.688771107892,0.10717924,0.0,0.47790948
348.5386243249106,0.10422024,0.0,0.46183258
348.3884775419291,0.10073458,0.0,0.44619957
348.23833075894765,0.097280174,0.0,0.4310894
348.0881839759662,0.09323602,0.0,0.41649735
347.9380371929848,0.08914264,0.0,0.40251195
347.78789041000334,0.08471233,0.0,0.38914058
347.6377436270219,0.08065478,0.0,0.37643373
347.48759684404047,0.075915694,0.0,0.3643355
347.33745006105903,0.07153023,0.0,0.35294816
347.1873032780776,0.06692981,0.0,0.3422186
347.03715649509616,0.062418323,0.0,0.33217913
346.8870097121147,0.057848927,0.0,0.3228164
346.7368629291333,0.05368097,0.0,0.31413907
346.58671614615184,0.049278166,0.0,0.30608693
346.4365693631704,0.045147285,0.0,0.2986952
346.28642258018897,0.041138694,0.0,0.2919231
346.13627579720753,0.037405558,0.0,0.28575233
345.9861290142261,0.033776537,0.0,0.28014147
345.83598223124466,0.0304712,0.0,0.275075
345.6858354482632,0.02743335,0.0,0.2705043
345.5356886652818,0.02458148,0.0,0.2663893
345.38554188230034,0.022028297,0.0,0.26270208
345.2353950993189,0.01972618,0.0,0.25939783
345.08524831633747,0.017639576,0.0,0.2564389
344.93510153335603,0.015834862,0.0,0.25379297
344.7849547503746,0.014166657,0.0,0.25141776
344.63480796739316,0.012699744,0.0,0.24929276
344.4846611844117,0.011370856,0.0,0.2473878
344.3345144014303,0.010210513,0.0,0.24568217
344.18436761844885,0.009129504,0.0,0.24415058
344.03422083546735,0.008220611,0.0,0.24278116
343.8840740524859,0.007355552,0.0,0.24154808
343.7339272695045,0.006603667,0.0,0.24044473
343.58378048652304,0.0060410234,0.0,0.23945418
343.4336337035416,0.00541394,0.0,0.23854803
343.28348692056016,0.005074003,0.0,0.23773594
343.1333401375787,0.0046998207,0.0,0.23697484
342.9831933545973,0.0044650757,0.0,0.23626986
342.83304657161585,0.0041957437,0.0,0.2356001
342.6828997886344,0.004488167,0.0,0.23497075
342.532753005653,0.004421499,0.0,0.23429753
342.38260622267154,0.0046112044,0.0,0.23363431
342.2324594396901,0.004839296,0.0,0.23294261
342.08231265670867,0.00517573,0.0,0.23221672
341.93216587372723,0.005565911,0.0,0.23144037
341.7820190907458,0.0059969057,0.0,0.23060548
341.63187230776435,0.0064600264,0.0,0.22970594
341.4817255247829,0.006902282,0.0,0.22873692
341.3315787418015,0.0073193195,0.0,0.22770157
341.18143195882004,0.007745632,0.0,0.22660367
341.0312851758386,0.008077658,0.0,0.22544183
340.88113839285717,0.008351162,0.0,0.22423019
340.7309916098757,0.0085641,0.0,0.2229775
340.58084482689424,0.008650636,0.0,0.22169289
340.4306980439128,0.008659471,0.0,0.2203953
340.28055126093136,0.0085368855,0.0,0.21909638
340.1304044779499,0.008407969,0.0,0.21781583
339.9802576949685,0.008110678,0.0,0.21655464
339.83011091198705,0.0077614724,0.0,0.21533804
339.6799641290056,0.007368285,0.0,0.21417382
339.5298173460242,0.0069385585,0.0,0.21306857
339.37967056304274,0.0064940047,0.0,0.21202779
339.2295237800613,0.005977517,0.0,0.21105368
339.07937699707986,0.0056295283,0.0,0.21015705
338.9292302140984,0.0051904516,0.0,0.20931262
338.779083431117,0.0047778385,0.0,0.20853405
338.62893664813555,0.004465799,0.0,0.20781738
338.4787898651541,0.0041814065,0.0,0.20714751
338.3286430821727,0.003938683,0.0,0.2065203
338.17849629919124,0.0037986625,0.0,0.2059295
338.0283495162098,0.0036207868,0.0,0.20535971
337.87820273322836,0.0035707147,0.0,0.2048166
337.7280559502469,0.0035141143,0.0,0.20428099
337.5779091672655,0.003477475,0.0,0.20375387
337.42776238428405,0.003522518,0.0,0.20323224
337.2776156013026,0.0035490962,0.0,0.20270386
337.1274688183212,0.003608041,2.91139e-09,0.2021715
336.97732203533974,0.003646023,1.2933199e-08,0.20163031
336.8271752523583,0.0036748971,1.1947513e-07,0.2010834
336.67702846937686,0.0037070045,3.113004e-07,0.20053217
336.5268816863954,0.0037099528,7.3075495e-07,0.19997612
336.37673490341393,0.003703865,1.7659795e-06,0.19941963
336.2265881204325,0.0036708766,3.9026463e-06,0.19886406
336.07644133745106,0.0036294651,7.741959e-06,0.19831342
335.9262945544696,0.0034945754,1.494758e-05,0.197769
335.7761477714882,0.0035330686,2.7702303e-05,0.19724481
335.62600098850675,0.003470807,4.8987906e-05,0.19671483
335.4758542055253,0.003350017,8.405035e-05,0.19619422
335.32570742254387,0.003400393,0.00012873234,0.19569172
335.17556063956243,0.0033797577,0.00022939508,0.19518165
335.025413856581,0.0035215889,0.00035001556,0.1946747
334.87526707359956,0.0036945345,0.0005163364,0.19414645
334.7251202906181,0.003973966,0.0007999007,0.19359228
334.5749735076367,0.0045688925,0.0012337735,0.19299619
334.42482672465525,0.0051021506,0.0017278352,0.19231084
334.2746799416738,0.0060851537,0.0025090054,0.19154552
334.1245331586924,0.0073098093,0.0035560213,0.19063275
333.97438637571094,0.008934988,0.00499045,0.18953627
333.8242395927295,0.0108549,0.0067219217,0.18819603
333.67409280974806,0.013183578,0.008885959,0.18656778
333.5239460267666,0.016554397,0.011954873,0.18459025
333.3737992437852,0.019357959,0.014659679,0.18210709
333.22365246080375,0.023333477,0.018467326,0.1792034
333.07350567782225,0.02782113,0.022850327,0.17570339
332.9233588948408,0.032333195,0.027307276,0.17153022
332.7732121118594,0.037186813,0.032124903,0.16668025
332.62306532887794,0.042306744,0.037260447,0.16110222
332.4729185458965,0.04733783,0.042343374,0.1547562
332.32277176291507,0.052101485,0.04720084,0.14765552
332.17262497993363,0.05653947,0.05174838,0.13984029
332.0224781969522,0.060203433,0.055575937,0.13135937
331.87233141397076,0.06308242,0.05863805,0.12232886
331.7221846309893,0.06495841,0.060732953,0.1128665
331.5720378480079,0.0657884,0.06179723,0.10312274
331.42189106502644,0.06547037,0.06174354,0.09325448
331.271744282045,0.06405077,0.060602076,0.08343392
331.12159749906357,0.061603393,0.058446497,0.073826306
330.97145071608213,0.058252137,0.0553939,0.06458579
330.8213039331007,0.05416706,0.051608782,0.055847973
330.67115715011926,0.049539704,0.047276497,0.047722913
330.5210103671378,0.044571944,0.042593207,0.040291954
330.3708635841564,0.039460655,0.03775059,0.033606164
330.22071680117494,0.034385,0.03292379,0.027687065
330.0705700181935,0.029497512,0.02826241,0.022529315
329.92042323521207,0.024917766,0.02388499,0.018104687
329.77027645223063,0.020732569,0.01987698,0.014367023
329.6201296692492,0.016994245,0.016291631,0.011257137
329.46998288626776,0.01372488,0.013153138,0.008708
329.3198361032863,0.010922948,0.010461271,0.0066492683
329.1696893203049,0.008566505,0.00819701,0.005010826
329.01954253732345,0.006620901,0.0063275597,0.0037258503
328.869395754342,0.0050424263,0.004811524,0.002732715
328.7192489713605,0.0037833443,0.0036035995,0.001976351
328.5691021883791,0.002796681,0.0026579201,0.0014088493
328.41895540539764,0.0020352188,0.0019296127,0.0009893471
328.2688086224162,0.0014576621,0.0013782247,0.00068406423
328.11866183943476,0.0010268304,0.0009678365,0.00046541492
327.9685150564533,0.0007111942,0.00066801487,0.00031139035
327.8183682734719,0.00048356975,0.0004525691,0.0002047112
327.66822149049045,0.0003217344,0.00030024504,0.00013217573
327.518074707509,0.00021222969,0.00019726333,8.391556e-05
327.3679279245276,0.00013605689,0.00012595422,5.2081108e-05
327.21778114154614,8.494408e-05,7.820909e-05,3.1672575e-05
327.0676343585647,5.278785e-05,4.8339618e-05,1.893096e-05
326.91748757558327,3.2277007e-05,2.9430652e-05,1.1012782e-05
326.76734079260183,1.8973733e-05,1.717213e-05,6.1712303e-06
326.6171940096204,1.0811055e-05,9.695934e-06,3.3251702e-06
326.46704722663895,5.9197473e-06,5.2524006e-06,1.7035114e-06
326.3169004436575,2.8201707e-06,2.4811657e-06,8.155493e-07
326.1667536606761,1.4200983e-06,1.2301981e-06,3.9252367e-07
326.01660687769464,6.840788e-07,5.9160453e-07,1.7950892e-07
325.8664600947132,3.5196288e-07,3.0113816e-07,7.689708e-08
325.71631331173177,1.094687e-07,1.0125143e-07,2.4102638e-08
325.56616652875033,3.8617674e-08,3.401654e-08,7.68233e-09
325.4160197457689,1.2597858e-08,1.2597858e-08,1.8896789e-09
325.2658729627874,0.0,0.0,0.0
325.11572617980596,0.0,0.0,0.0
324.9655793968245,0.0,0.0,0.0
324.8154326138431,0.0,0.0,0.0
324.66528583086165,0.0,0.0,0.0
324.5151390478802,0.0,0.0,0.0
324.3649922648988,0.0,0.0,0.0
324.21484548191734,0.0,0.0,0.0
324.0646986989359,0.0,0.0,0.0
323.91455191595446,0.0,0.0,0.0
323.764405132973,0.0,0.0,0.0
323.6142583499916,0.0,0.0,0.0
323.46411156701015,0.0,0.0,0.0
323.3139647840287,0.0,0.0,0.0
323.1638180010473,0.0,0.0,0.0
323.01367121806584,0.0,0.0,0.0
322.8635244350844,0.0,0.0,0.0
322.71337765210296,0.0,0.0,0.0
322.5632308691215,0.0,0.0,0.0
322.4130840861401,0.0,0.0,0.0
322.26293730315865,0.0,0.0,0.0
322.1127905201772,0.0,0.0,0.0
321.9626437371958,0.0,0.0,0.0
321.81249695421434,0.0,0.0,0.0
321.6623501712329,0.0,0.0,0.0
321.51220338825146,0.0,0.0,0.0
321.36205660527,0.0,0.0,0.0
321.2119098222886,0.0,0.0,0.0
321.06176303930715,0.0,0.0,0.0
320.91161625632566,0.0,0.0,0.0
320.7614694733442,0.0,0.0,0.0
320.6113226903628,0.0,0.0,0.0
320.46117590738135,0.0,0.0,0.0
320.3110291243999,0.0,0.0,0.0
320.16088234141847,0.0,0.0,0.0
320.01073555843703,0.0,0.0,0.0
319.8605887754556,0.0,0.0,0.0
319.71044199247416,0.0,0.0,0.0
319.5602952094927,0.0,0.0,0.0
319.4101484265113,0.0,0.0,0.0
319.26000164352985,0.0,0.0,0.0
319.1098548605484,0.0,0.0,0.0
318.959708077567,0.0,0.0,0.0
318.80956129458554,0.0,0.0,0.0
318.6594145116041,0.0,0.0,0.0
318.50926772862266,0.0,0.0,0.0
318.3591209456412,0.0,0.0,0.0
318.2089741626598,0.0,0.0,0.0
318.05882737967835,0.0,0.0,0.0
317.90868059669685,0.0,0.0,0.0
317.7585338137154,0.0,0.0,0.0
317.608387030734,0.0,0.0,0.0
317.45824024775254,0.0,0.0,0.0
317.3080934647711,0.0,0.0,0.0
317.15794668178967,0.0,0.0,0.0
317.00779989880823,0.0,0.0,0.0
316.8576531158268,0.0,0.0,0.0
316.70750633284536,0.0,0.0,0.0
316.5573595498639,0.0,0.0,0.0
316.4072127668825,0.0,0.0,0.0
316.25706598390104,0.0,0.0,0.0
316.1069192009196,0.0,0.0,0.0
315.95677241793817,0.0,0.0,0.0
315.80662563495673,0.0,0.0,0.0
315.6564788519753,0.0,0.0,0.0
315.50633206899386,0.0,0.0,0.0
315.3561852860124,0.0,0.0,0.0
315.206038503031,0.0,0.0,0.0
315.05589172004954,0.0,0.0,0.0
314.9057449370681,0.0,0.0,0.0
314.75559815408667,0.0,0.0,0.0
314.60545137110523,0.0,0.0,0.0
314.4553045881238,0.0,0.0,0.0
314.30515780514236,0.0,0.0,0.0
314.1550110221609,0.0,0.0,0.0
314.0048642391795,0.0,0.0,0.0
313.85471745619805,0.0,0.0,0.0
313.7045706732166,0.0,0.0,0.0
313.55442389023517,0.0,0.0,0.0
313.40427710725373,0.0,0.0,0.0
313.2541303242723,0.0,0.0,0.0
313.1039835412908,0.0,0.0,0.0
312.95383675830936,0.0,0.0,0.0
312.8036899753279,0.0,0.0,0.0
312.6535431923465,0.0,0.0,0.0
312.50339640936505,0.0,0.0,0.0
312.3532496263836,0.0,0.0,0.0
312.2031028434022,0.0,0.0,0.0
312.05295606042074,0.0,0.0,0.0
311.9028092774393,0.0,0.0,0.0
311.75266249445787,0.0,0.0,0.0
311.6025157114764,0.0,0.0,0.0
311.452368928495,0.0,0.0,0.0
311.30222214551355,0.0,0.0,0.0
311.1520753625321,0.0,0.0,0.0
311.0019285795507,0.0,0.0,0.0
310.85178179656924,0.0,0.0,0.0
310.7016350135878,0.0,0.0,0.0
310.55148823060637,0.0,0.0,0.0
310.40134144762493,0.0,0.0,0.0
310.25119466464344,0.0,0.0,0.0
310.101047881662,0.0,0.0,0.0
309.95090109868056,0.0,0.0,0.0
309.8007543156991,0.0,0.0,0.0
309.6506075327177,0.0,0.0,0.0
309.50046074973625,0.0,0.0,0.0
309.3503139667548,0.0,0.0,0.0
309.2001671837734,0.0,0.0,0.0
309.05002040079194,0.0,0.0,0.0
308.8998736178105,0.0,0.0,0.0
308.74972683482906,0.0,0.0,0.0
308.5995800518476,0.0,0.0,0.0
308.4494332688662,0.0,0.0,0.0
308.29928648588475,0.0,0.0,0.0
308.1491397029033,0.0,0.0,0.0
307.9989929199219,0.0,0.0,0.0
307.84884613694044,0.0,0.0,0.0
307.698699353959,0.0,0.0,0.0
307.54855257097756,0.0,0.0,0.0
307.3984057879961,0.0,0.0,0.0
307.2482590050147,0.0,0.0,0.0
307.09811222203325,0.0,0.0,0.0
306.9479654390518,0.0,0.0,0.0
306.7978186560704,0.0,0.0,0.0
306.64767187308894,0.0,0.0,0.0
306.4975250901075,0.0,0.0,0.0
306.34737830712606,0.0,0.0,0.0
306.1972315241446,0.0,0.0,0.0
306.0470847411632,0.0,0.0,0.0
305.89693795818175,0.0,0.0,0.0
305.7467911752003,0.0,0.0,0.0
305.5966443922189,0.0,0.0,0.0
305.44649760923744,0.0,0.0,0.0
305.29635082625595,0.0,0.0,0.0
305.1462040432745,0.0,0.0,0.0
304.99605726029307,0.0,0.0,0.0
304.84591047731163,0.0,0.0,0.0
304.6957636943302,0.0,0.0,0.0
304.54561691134876,0.0,0.0,0.0
304.3954701283673,0.0,0.0,0.0
304.2453233453859,0.0,0.0,0.0
304.09517656240445,0.0,0.0,0.0
303.945029779423,0.0,0.0,0.0
303.7948829964416,0.0,0.0,0.0
303.64473621346013,0.0,0.0,0.0
303.4945894304787,0.0,0.0,0.0
303.34444264749726,0.0,0.0,0.0
303.1942958645158,0.0,0.0,0.0
303.0441490815344,0.0,0.0,0.0
302.89400229855295,0.0,0.0,0.0
302.7438555155715,0.0,0.0,0.0
302.5937087325901,0.0,0.0,0.0
302.4435619496086,0.0,0.0,0.0
302.29341516662714,0.0,0.0,0.0
302.1432683836457,0.0,0.0,0.0
301.99312160066427,0.0,0.0,0.0
301.84297481768283,0.0,0.0,0.0
301.6928280347014,0.0,0.0,0.0
301.54268125171996,0.0,0.0,0.0
301.3925344687385,0.0,0.0,0.0
301.2423876857571,0.0,0.0,0.0
301.09224090277564,0.0,0.0,0.0
300.9420941197942,0.0,0.0,0.0
300.79194733681277,0.0,0.0,0.0
300.64180055383133,0.0,0.0,0.0
300.4916537708499,0.0,0.0,0.0
300.34150698786846,0.0,0.0,0.0
300.191360204887,0.0,0.0,0.0
300.0412134219056,0.0,0.0,0.0
299.89106663892414,0.0,0.0,0.0
299.7409198559427,0.0,0.0,0.0
299.59077307296127,0.0,0.0,0.0
299.44062628997983,0.0,0.0,0.0
299.2904795069984,0.0,0.0,0.0
299.14033272401696,0.0,0.0,0.0
298.9901859410355,0.0,0.0,0.0
298.8400391580541,0.0,0.0,0.0
298.68989237507265,0.0,0.0,0.0
298.5397455920912,0.0,0.0,0.0
298.38959880910977,0.0,0.0,0.0
298.23945202612833,0.0,0.0,0.0
298.0893052431469,0.0,0.0,0.0
297.93915846016546,0.0,0.0,0.0
297.789011677184,0.0,0.0,0.0
297.6388648942025,0.0,0.0,0.0
297.4887181112211,0.0,0.0,0.0
297.33857132823965,0.0,0.0,0.0
297.1884245452582,0.0,0.0,0.0
297.0382777622768,0.0,0.0,0.0
296.88813097929534,0.0,0.0,0.0
296.7379841963139,0.0,0.0,0.0
296.58783741333247,0.0,0.0,0.0
296.437690630351,0.0,0.0,0.0
296.2875438473696,0.0,0.0,0.0
296.13739706438815,0.0,0.0,0.0
295.9872502814067,0.0,0.0,0.0
295.8371034984253,0.0,0.0,0.0
295.68695671544384,0.0,0.0,0.0
295.5368099324624,0.0,0.0,0.0
295.38666314948097,0.0,0.0,0.0
295.23651636649953,0.0,0.0,0.0
295.0863695835181,0.0,0.0,0.0
294.93622280053665,0.0,0.0,0.0
294.78607601755516,0.0,0.0,0.0
294.6359292345737,0.0,0.0,0.0
294.4857824515923,0.0,0.0,0.0
294.33563566861085,0.0,0.0,0.0
294.1854888856294,0.0,0.0,0.0
294.035342102648,0.0,0.0,0.0
293.88519531966654,0.0,0.0,0.0
293.7350485366851,0.0,0.0,0.0
293.58490175370366,0.0,0.0,0.0
293.4347549707222,0.0,0.0,0.0
293.2846081877408,0.0,0.0,0.0
293.13446140475935,0.0,0.0,0.0
292.9843146217779,0.0,0.0,0.0
292.8341678387965,0.0,0.0,0.0
292.68402105581504,0.0,0.0,0.0
292.5338742728336,0.0,0.0,0.0
292.38372748985216,0.0,0.0,0.0
292.2335807068707,0.0,0.0,0.0
